"","Program","Year","Period","State","State ANSI","Strawberries","Items","Discription","Units","Status","Type","Chemicals Names","Number","Value","CV (%)"
"131",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","BOSCALID ",128008,"6,200",NA
"132",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19 ",6544,"(NA)",NA
"133",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","CAPTAN ",81301,"283,500",NA
"134",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","COPPER HYDROXIDE ",23401,"(D)",NA
"135",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","COPPER OCTANOATE ",23306,"(D)",NA
"136",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","CYFLUFENAMID ",555550,"400",NA
"137",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","CYPRODINIL ",288202,"16,600",NA
"138",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","DIFENOCONAZOLE ",128847,"900",NA
"139",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","FENHEXAMID ",90209,"15,000",NA
"140",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","FLUDIOXONIL ",71503,"11,100",NA
"141",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","FLUOPYRAM ",80302,"3,900",NA
"142",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","FLUXAPYROXAD ",138009,"3,900",NA
"143",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","FOSETYL-AL ",123301,"34,200",NA
"144",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","ISOFETAMID ",270000,"(D)",NA
"145",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","MEFENOXAM ",113502,"9,300",NA
"146",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","MONO-POTASSIUM SALT ",76416,"(D)",NA
"147",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","MYCLOBUTANIL ",128857,"5,600",NA
"148",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","PENTHIOPYRAD ",90112,"7,000",NA
"149",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","POLYOXIN D ZINC SALT ",230000,"1,400",NA
"150",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","POTASSIUM BICARBON. ",73508,"11,300",NA
"151",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","PROPICONAZOLE ",122101,"1,600",NA
"152",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","PYRACLOSTROBIN ",99100,"7,400",NA
"153",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","PYRIMETHANIL ",288201,"9,300",NA
"154",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","QUINOLINE ",55459,"4,800",NA
"155",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","STREPTOMYCES LYDICUS ",6327,"(NA)",NA
"156",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","SULFUR ",77501,"686,000",NA
"157",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","TETRACONAZOLE ",120603,"600",NA
"158",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","THIOPHANATE-METHYL ",102001,"3,300",NA
"159",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","THIRAM ",79801,"90,900",NA
"160",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","TOTAL",NA,"1,233,500",NA
"161",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","TRICHODERMA HARZ. ",119202,"(NA)",NA
"162",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","TRIFLOXYSTROBIN ",129112,"4,200",NA
"163",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," FUNGICIDE","TRIFLUMIZOLE ",128879,"7,200",NA
"164",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," HERBICIDE","CARFENTRAZONE-ETHYL ",128712,"200",NA
"165",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," HERBICIDE","FLUMIOXAZIN ",129034,"1,100",NA
"166",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," HERBICIDE","GLUFOSINATE-AMMONIUM ",128850,"(D)",NA
"167",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," HERBICIDE","GLYPHOSATE ISO. SALT ",103601,"(D)",NA
"168",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," HERBICIDE","GLYPHOSATE POT. SALT ",103613,"(D)",NA
"169",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," HERBICIDE","NAPROPAMIDE ",103001,"(D)",NA
"170",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," HERBICIDE","OXYFLUORFEN ",111601,"1,300",NA
"171",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," HERBICIDE","PARAQUAT ",61601,"(D)",NA
"172",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," HERBICIDE","PENDIMETHALIN ",108501,"5,500",NA
"173",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," HERBICIDE","SULFENTRAZONE ",129081,"(D)",NA
"174",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," HERBICIDE","TOTAL",NA,"10,200",NA
"175",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","ABAMECTIN ",122804,"500",NA
"176",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","ACEQUINOCYL ",6329,"5,400",NA
"177",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","ACETAMIPRID ",99050,"2,800",NA
"178",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","AZADIRACHTIN ",121701,"800",NA
"179",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","BEAUVERIA BASSIANA ",128924,"(NA)",NA
"180",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","BIFENAZATE ",586,"17,900",NA
"181",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","BIFENTHRIN ",128825,"7,300",NA
"182",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","BT KURSTAK ABTS-1857 ",6523,"(NA)",NA
"183",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","BT KURSTAKI ABTS-351 ",6522,"(NA)",NA
"184",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","BT KURSTAKI SA-11 ",6519,"(NA)",NA
"185",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","BT SUB AIZAWAI GC-91 ",6426,"(NA)",NA
"186",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","BUPROFEZIN ",275100,"(D)",NA
"187",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA ",6534,"(NA)",NA
"188",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","CARBARYL ",56801,"(D)",NA
"189",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","CHLORANTRANILIPROLE ",90100,"1,900",NA
"190",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","CHLORPYRIFOS ",59101,"(D)",NA
"191",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA ",16329,"(NA)",NA
"192",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","CYANTRANILIPROLE ",90098,"900",NA
"193",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","CYFLUMETOFEN ",138831,"5,200",NA
"194",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","ETOXAZOLE ",107091,"1,200",NA
"195",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","FENBUTATIN-OXIDE ",104601,"(D)",NA
"196",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","FENPROPATHRIN ",127901,"6,000",NA
"197",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","FENPYROXIMATE ",129131,"400",NA
"198",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","FLONICAMID ",128016,"3,300",NA
"199",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","FLUPYRADIFURONE ",122304,"4,800",NA
"200",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","HELICOVERPA ZEA NPV ",107300,"(NA)",NA
"201",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","HEXYTHIAZOX ",128849,"2,300",NA
"202",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","IMIDACLOPRID ",129099,"3,500",NA
"203",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","MALATHION ",57701,"56,700",NA
"204",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","METHOXYFENOZIDE ",121027,"3,300",NA
"205",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","NALED ",34401,"12,700",NA
"206",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","NEEM OIL ",25006,"1,100",NA
"207",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","NEEM OIL, CLAR. HYD. ",25007,"51,600",NA
"208",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","NOVALURON ",124002,"4,600",NA
"209",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","PIPERONYL BUTOXIDE ",67501,"1,200",NA
"210",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","POTASSIUM SALTS ",79021,"(D)",NA
"211",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","PYRETHRINS ",69001,"200",NA
"212",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","PYRIDABEN ",129105,"(D)",NA
"213",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","PYRIPROXYFEN ",129032,"100",NA
"214",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","SOYBEAN OIL ",31605,"(D)",NA
"215",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","SPINETORAM ",110007,"2,300",NA
"216",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","SPINOSAD ",110003,"600",NA
"217",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","SPIROMESIFEN ",24875,"1,800",NA
"218",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","SULFOXAFLOR ",5210,"1,000",NA
"219",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","THIAMETHOXAM ",60109,"1,400",NA
"220",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","TOTAL",NA,"212,600",NA
"221",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," INSECTICIDE","ZETA-CYPERMETHRIN ",129064,"(D)",NA
"222",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","ACIBENZOLAR-S-METHYL ",61402,"(D)",NA
"223",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","AUREOBASIDIUM PULLULANS DSM 14940 ",46010,"(NA)",NA
"224",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","AUREOBASIDIUM PULLULANS DSM 14941 ",36010,"(NA)",NA
"225",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","BT KURSTAKI SA-12 ",6518,"(NA)",NA
"226",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","CAPRIC ACID ",128955,"(D)",NA
"227",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","CAPRYLIC ACID ",128919,"(D)",NA
"228",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","CHLOROPICRIN ",81501,"6,146,600",NA
"229",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","DICHLOROPROPENE ",29001,"1,045,700",NA
"230",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","FLUTRIAFOL ",128940,"1,700",NA
"231",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","GLIOCLADIUM VIRENS ",129000,"(D)",NA
"232",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","HYDROGEN PEROXIDE ",595,"(D)",NA
"233",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","IRON PHOSPHATE ",34903,"100",NA
"234",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","METALDEHYDE ",53001,"(D)",NA
"235",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","METAM-POTASSIUM ",39002,"254,000",NA
"236",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","METAM-SODIUM ",39003,"244,000",NA
"237",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","PAECILOMYCES FUMOSOR ",115002,"(D)",NA
"238",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","PEROXYACETIC ACID ",63201,"(D)",NA
"239",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","POTASSIUM SILICATE ",72606,"(D)",NA
"240",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","REYNOUTRIA SACHALINE ",55809,"600",NA
"241",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","TOTAL",NA,"7,698,900",NA
"242",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"CHEMICAL"," OTHER","TRICHODERMA VIRENS STRAIN G-41 ",176604,"(NA)",NA
"243",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"FERTILIZER",NA,"NITROGEN",NA,"668,000",NA
"244",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"FERTILIZER",NA,"PHOSPHATE",NA,"493,000",NA
"245",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"FERTILIZER",NA,"POTASH",NA,"430,000",NA
"246",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"FERTILIZER",NA,"SULFUR",NA,"57,000",NA
"247",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","AZOXYSTROBIN ",128810,"0.205",NA
"248",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600 ",129082,"(NA)",NA
"249",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747 ",16482,"(NA)",NA
"250",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","BACILLUS PUMILUS ",6485,"(NA)",NA
"251",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","BACILLUS SUBT. GB03 ",129068,"(NA)",NA
"252",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","BACILLUS SUBTILIS ",6479,"(NA)",NA
"253",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","BLAD ",30006,"0.482",NA
"254",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","BORAX DECAHYDRATE ",11102,"0.023",NA
"255",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","BOSCALID ",128008,"0.337",NA
"256",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19 ",6544,"(NA)",NA
"257",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","CAPTAN ",81301,"1.739",NA
"258",0,2019,"YEAR","CALIFORNIA",6,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","CHEMICAL"," FUNGICIDE","COPPER HYDROXIDE ",23401,"(D)",NA
